CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,fullname
12168,MR.,HUNTER,JACKSON,1961-02-09,M,M,hunter45@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,MR.HUNTERJACKSON
12169,MRS.,ABIGAIL,HOWARD,1961-11-16,S,F,abigail16@adventure-works.com,"$120,000 ",1,High School,Professional,Y,MRS.ABIGAILHOWARD
12170,MRS.,SARA,REED,1961-01-07,M,F,sara22@adventure-works.com,"$130,000 ",1,Bachelors,Management,N,MRS.SARAREED
12171,MRS.,ALYSSA,COOPER,1961-02-03,S,F,alyssa35@adventure-works.com,"$130,000 ",1,Bachelors,Management,N,MRS.ALYSSACOOPER
12172,MR.,EDUARDO,ALEXANDER,1961-03-05,S,M,eduardo62@adventure-works.com,"$130,000 ",1,Bachelors,Management,N,MR.EDUARDOALEXANDER
12173,MR.,DALTON,EDWARDS,1961-09-12,M,M,dalton44@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,MR.DALTONEDWARDS
12174,MR.,CHARLES,PHILLIPS,1961-05-07,M,M,charles42@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,N,MR.CHARLESPHILLIPS
12175,MR.,LUKE,POWELL,1955-09-13,S,M,luke27@adventure-works.com,"$60,000 ",2,High School,Professional,N,MR.LUKEPOWELL
12176,MR.,CODY,JAMES,1955-11-16,S,M,cody0@adventure-works.com,"$60,000 ",2,High School,Professional,N,MR.CODYJAMES
12177,MR.,KEVIN,CAMPBELL,1955-03-27,S,M,kevin44@adventure-works.com,"$70,000 ",4,High School,Professional,Y,MR.KEVINCAMPBELL
12178,MR.,ETHAN,SHAN,1954-05-11,M,M,ethan27@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,MR.ETHANSHAN
12179,MRS.,ALEXIS,JONES,1935-10-10,S,F,alexis3@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,MRS.ALEXISJONES
12180,MRS.,HOLLY,MEHTA,1936-09-17,S,F,holly13@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,MRS.HOLLYMEHTA
12181,MRS.,KATELYN,SANDERS,1936-08-21,M,F,katelyn2@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,MRS.KATELYNSANDERS
12182,MRS.,ERIN,TORRES,1960-12-07,M,F,erin8@adventure-works.com,"$70,000 ",5,High School,Professional,Y,MRS.ERINTORRES
12183,MRS.,EMILY,ROBINSON,1960-10-26,M,F,emily19@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,MRS.EMILYROBINSON
12184,MR.,ISAIAH,PEREZ,1960-12-08,M,M,isaiah26@adventure-works.com,"$100,000 ",3,Partial College,Professional,Y,MR.ISAIAHPEREZ
12185,MS.,KAITLYN,PATTERSON,1960-07-27,S,F,kaitlyn77@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y,MS.KAITLYNPATTERSON
12186,MR.,BRYANT,SRINI,1960-05-12,S,M,bryant8@adventure-works.com,"$100,000 ",0,Partial College,Professional,N,MR.BRYANTSRINI
12187,MR.,RUBEN,SUBRAM,1960-07-22,M,M,ruben14@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y,MR.RUBENSUBRAM
12188,MRS.,ASHLEY,THOMAS,1960-05-23,S,F,ashley11@adventure-works.com,"$110,000 ",3,Partial College,Professional,Y,MRS.ASHLEYTHOMAS
12189,MRS.,SOPHIA,WRIGHT,1960-02-19,M,F,sophia18@adventure-works.com,"$130,000 ",4,Bachelors,Management,Y,MRS.SOPHIAWRIGHT
12190,MR.,JUSTIN,GONZALES,1960-12-17,S,M,justin14@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,N,MR.JUSTINGONZALES
12191,MRS.,MELISSA,WASHINGTON,1954-04-10,M,F,melissa8@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,Y,MRS.MELISSAWASHINGTON
12192,MRS.,JOCELYN,HAYES,1954-11-26,S,F,jocelyn22@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,N,MRS.JOCELYNHAYES
12193,MR.,CALEB,SIMMONS,1954-02-04,S,M,caleb12@adventure-works.com,"$70,000 ",3,High School,Professional,Y,MR.CALEBSIMMONS
12194,MRS.,DESTINY,FOSTER,1953-07-17,S,F,destiny64@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,MRS.DESTINYFOSTER
12195,MRS.,ERIN,MORRIS,1953-11-24,S,F,erin22@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,MRS.ERINMORRIS
12196,MRS.,ALEXIS,MILLER,1953-09-07,S,F,alexis5@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,MRS.ALEXISMILLER
12197,MR.,ADAM,HERNANDEZ,1953-01-15,M,M,adam47@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N,MR.ADAMHERNANDEZ
12198,MR.,NOAH,SCOTT,1953-02-14,M,M,noah42@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y,MR.NOAHSCOTT
12199,MRS.,CHRISTINA,RICHARDSON,1952-05-08,S,F,christina7@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,MRS.CHRISTINARICHARDSON
12200,MR.,RAFAEL,SHARMA,1937-07-23,M,M,rafael33@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,MR.RAFAELSHARMA
12201,MRS.,MINDY,YUAN,1938-08-06,M,F,mindy11@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y,MRS.MINDYYUAN
12202,MR.,XAVIER,ROSS,1938-05-25,M,M,xavier45@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y,MR.XAVIERROSS
12203,MR.,ZACHARY,HUGHES,1938-03-06,M,M,zachary10@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y,MR.ZACHARYHUGHES
12204,MR.,BRADLEY,JAI,1938-02-02,M,M,bradley13@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y,MR.BRADLEYJAI
12205,MRS.,MADISON,LONG,1938-10-02,S,F,madison45@adventure-works.com,"$130,000 ",2,Bachelors,Management,N,MRS.MADISONLONG
12206,MRS.,SIERRA,PARKER,1939-04-12,M,F,sierra7@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,MRS.SIERRAPARKER
12207,MR.,SAMUEL,HILL,1940-06-20,S,M,samuel42@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,MR.SAMUELHILL
12208,MRS.,DOMINIQUE,SANCHEZ,1940-02-19,M,F,dominique17@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y,MRS.DOMINIQUESANCHEZ
12209,MRS.,MINDY,JAI,1940-06-26,M,F,mindy16@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y,MRS.MINDYJAI
12210,MR.,ALAN,HE,1978-09-25,M,M,alan22@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,N,MR.ALANHE
12211,MR.,VICTOR,ROMERO,1974-02-27,M,M,victor10@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,Y,MR.VICTORROMERO
12212,MS.,SHAWNA,XIE,1969-05-19,M,F,shawna3@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,Y,MS.SHAWNAXIE
12213,MR.,ALEJANDRO,LAL,1963-02-02,M,M,alejandro35@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y,MR.ALEJANDROLAL
12214,MRS.,JULIE,RAJE,1962-09-20,M,F,julie19@adventure-works.com,"$20,000 ",1,Graduate Degree,Manual,Y,MRS.JULIERAJE
12215,MRS.,KARLA,SHE,1962-12-14,M,F,karla0@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MRS.KARLASHE
12216,MR.,GERALD,RODRIGUEZ,1962-04-02,M,M,gerald5@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MR.GERALDRODRIGUEZ
12217,MR.,KYLE,ROBERTS,1961-07-03,M,M,kyle34@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,MR.KYLEROBERTS
12218,MR.,MITCHELL,XU,1961-11-26,M,M,mitchell4@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,MR.MITCHELLXU
12219,MR.,KURT,NARA,1961-04-14,M,M,kurt17@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,MR.KURTNARA
12220,MRS.,VIRGINIA,SARA,1961-01-16,M,F,virginia12@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,MRS.VIRGINIASARA
12221,MRS.,BRANDI,RUIZ,1961-01-09,M,F,brandi2@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MRS.BRANDIRUIZ
12222,MRS.,JENNY,XU,1961-03-20,M,F,jenny14@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MRS.JENNYXU
12223,MRS.,FELICIA,VAZQUEZ,1961-02-19,M,F,felicia14@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MRS.FELICIAVAZQUEZ
12224,MR.,TRISTAN,HENDERSON,1935-09-18,M,M,tristan5@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MR.TRISTANHENDERSON
12225,MRS.,KATHLEEN,ORTEGA,1958-11-02,M,F,kathleen21@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,MRS.KATHLEENORTEGA
12226,MRS.,FAITH,WARD,1957-04-10,M,F,faith31@adventure-works.com,"$10,000 ",1,Bachelors,Clerical,Y,MRS.FAITHWARD
12227,MRS.,KELSEY,RAJE,1957-08-11,M,F,kelsey13@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,MRS.KELSEYRAJE
12229,MRS.,KARI,GOMEZ,1956-11-17,M,F,kari22@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MRS.KARIGOMEZ
12230,MR.,WESLEY,ZHENG,1956-02-12,M,M,wesley19@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MR.WESLEYZHENG
12231,MRS.,ISABELLE,PATTERSON,1955-03-19,S,F,isabelle9@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MRS.ISABELLEPATTERSON
12232,MR.,SEAN,HERNANDEZ,1955-04-14,S,M,sean51@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MR.SEANHERNANDEZ
12233,MR.,JERRY,YUAN,1955-05-09,M,M,jerry7@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MR.JERRYYUAN
12234,MR.,CLARENCE,ZENG,1954-02-25,M,M,clarence15@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MR.CLARENCEZENG
12235,MRS.,DONNA,RAI,1938-05-26,M,F,donna15@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,MRS.DONNARAI
12236,MRS.,KENDRA,GILL,1941-06-06,M,F,kendra13@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,MRS.KENDRAGILL
12237,MRS.,RUTH,MADAN,1941-05-11,M,F,ruth12@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,MRS.RUTHMADAN
12238,MRS.,MONICA,RAMAN,1941-07-28,M,F,monica12@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,MRS.MONICARAMAN
12239,MR.,ALBERTO,RAMOS,1942-06-01,M,M,alberto17@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,MR.ALBERTORAMOS
12240,MR.,CLAYTON,SHARMA,1980-12-04,S,M,clayton27@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,MR.CLAYTONSHARMA
12241,MS.,KRISTINE,SANDBERG,1979-11-06,S,F,kristine21@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,MS.KRISTINESANDBERG
12242,MR.,GILBERT,LIANG,1979-02-04,S,M,gilbert14@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,MR.GILBERTLIANG
12243,MS.,KRISTY,RUBIO,1980-05-18,S,F,kristy19@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,MS.KRISTYRUBIO
12244,MS.,AMY,HUANG,1980-11-22,M,F,amy13@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,MS.AMYHUANG
12245,MR.,FRANCISCO,GONZALEZ,1978-11-26,S,M,francisco20@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y,MR.FRANCISCOGONZALEZ
12246,MR.,SHAWN,LUO,1979-10-12,M,M,shawn8@adventure-works.com,"$10,000 ",1,High School,Manual,Y,MR.SHAWNLUO
12247,MS.,BRANDY,RAMAN,1979-10-18,S,F,brandy8@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,MS.BRANDYRAMAN
12248,MR.,DEVIN,TAYLOR,1978-03-14,S,M,devin7@adventure-works.com,"$10,000 ",1,High School,Manual,N,MR.DEVINTAYLOR
12249,MR.,JESSIE,CAI,1978-09-16,M,M,jessie27@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y,MR.JESSIECAI
12250,MRS.,ANDREA,COLLINS,1977-04-08,S,F,andrea26@adventure-works.com,"$10,000 ",1,High School,Manual,N,MRS.ANDREACOLLINS
12251,MR.,TROY,SURI,1977-04-09,M,M,troy0@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y,MR.TROYSURI
12252,MR.,OMAR,LIU,1977-10-01,M,M,omar4@adventure-works.com,"$20,000 ",0,Partial College,Manual,N,MR.OMARLIU
12253,MS.,JENNY,SUN,1977-02-14,S,F,jenny15@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y,MS.JENNYSUN
12254,MR.,CALVIN,DENG,1943-02-26,S,M,calvin1@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,MR.CALVINDENG
12255,MRS.,ROBYN,ALVAREZ,1961-08-06,S,F,robyn3@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,MRS.ROBYNALVAREZ
12256,MRS.,WENDY,RAMOS,1961-10-23,M,F,wendy16@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,MRS.WENDYRAMOS
12257,MR.,ROSS,RUIZ,1961-04-06,M,M,ross22@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y,MR.ROSSRUIZ
12258,MRS.,JAMIE,LI,1961-09-27,M,F,jamie5@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y,MRS.JAMIELI
12259,MRS.,CINDY,MADAN,1961-04-16,M,F,cindy7@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y,MRS.CINDYMADAN
12260,MRS.,MELINDA,ROMERO,1961-05-05,M,F,melinda4@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y,MRS.MELINDAROMERO
12261,MRS.,KAITLIN,SANCHEZ,1960-10-26,M,F,kaitlin19@adventure-works.com,"$10,000 ",1,High School,Manual,Y,MRS.KAITLINSANCHEZ
12262,MRS.,MORGAN,SANCHEZ,1960-05-22,M,F,morgan47@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,MRS.MORGANSANCHEZ
12263,MR.,EMMANUEL,GARCIA,1960-03-15,S,M,emmanuel13@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,MR.EMMANUELGARCIA
12264,MR.,BRUCE,ASHE,1960-02-21,S,M,bruce27@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,MR.BRUCEASHE
12265,MR.,ALAN,GUO,1959-07-03,S,M,alan21@adventure-works.com,"$10,000 ",1,High School,Manual,N,MR.ALANGUO
12266,MRS.,TIFFANY,LIN,1959-03-17,M,F,tiffany7@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y,MRS.TIFFANYLIN
12267,MR.,CLIFFORD,GARCIA,1958-05-10,S,M,clifford13@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y,MR.CLIFFORDGARCIA
12268,MR.,EDWIN,SHAN,1958-05-02,M,M,edwin33@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,MR.EDWINSHAN
12269,MR.,WARREN,ZHENG,1960-06-13,M,M,warren32@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y,MR.WARRENZHENG
12270,MRS.,EBONY,RAMOS,1960-09-09,S,F,ebony38@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y,MRS.EBONYRAMOS
12271,MR.,TYRONE,HERNANDEZ,1959-09-16,M,M,tyrone3@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y,MR.TYRONEHERNANDEZ
12272,MR.,JUSTIN,ALEXANDER,1959-12-10,M,M,justin16@adventure-works.com,"$40,000 ",3,Graduate Degree,Clerical,Y,MR.JUSTINALEXANDER
12273,MR.,NELSON,CARLSON,1958-10-14,M,M,nelson17@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,MR.NELSONCARLSON
12274,MR.,JAVIER,TORRES,1970-09-26,S,M,javier6@adventure-works.com,"$10,000 ",2,High School,Manual,Y,MR.JAVIERTORRES
12275,MS.,ADRIANA,MADAN,1970-06-11,S,F,adriana8@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y,MS.ADRIANAMADAN
12276,,ALISHA,SHAN,1970-07-13,M,NA,alisha34@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y,ALISHASHAN
12277,MRS.,BETH,ORTEGA,1969-04-22,S,F,beth24@adventure-works.com,"$10,000 ",2,High School,Manual,Y,MRS.BETHORTEGA
12278,MRS.,MEREDITH,JOHNSEN,1969-01-06,S,F,meredith28@adventure-works.com,"$10,000 ",2,High School,Manual,Y,MRS.MEREDITHJOHNSEN
12279,MR.,MATHEW,SUAREZ,1970-06-21,M,M,mathew15@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y,MR.MATHEWSUAREZ
12280,MS.,THERESA,ALVAREZ,1970-06-08,M,F,theresa1@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N,MS.THERESAALVAREZ
12281,MS.,JANELLE,SANCHEZ,1970-04-23,M,F,janelle17@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y,MS.JANELLESANCHEZ
12282,MR.,NICOLAS,TANG,1970-01-07,S,M,nicolas2@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y,MR.NICOLASTANG
12283,,TODD,ZENG,1969-08-10,S,NA,todd19@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y,TODDZENG
12284,MS.,CRISTINA,BECK,1969-10-02,M,F,cristina17@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N,MS.CRISTINABECK
12285,MRS.,BETHANY,CHANDE,1969-11-28,S,F,bethany18@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,MRS.BETHANYCHANDE
12286,MR.,NATHAN,JENKINS,1969-09-06,S,M,nathan2@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,MR.NATHANJENKINS
12287,MR.,ANDRE,ARUN,1952-01-01,S,M,andre6@adventure-works.com,"$10,000 ",3,Partial College,Manual,N,MR.ANDREARUN
12288,MRS.,SARA,BROOKS,1968-03-24,M,F,sara2@adventure-works.com,"$10,000 ",2,High School,Manual,N,MRS.SARABROOKS
12289,MR.,JOSEPH,TAYLOR,1968-03-23,S,M,joseph15@adventure-works.com,"$10,000 ",2,High School,Manual,Y,MR.JOSEPHTAYLOR
12290,MRS.,KAYLEE,MORRIS,1968-04-25,S,F,kaylee15@adventure-works.com,"$10,000 ",2,High School,Manual,Y,MRS.KAYLEEMORRIS
12291,MR.,JOHNATHAN,SURI,1944-04-19,S,M,johnathan1@adventure-works.com,"$90,000 ",5,Partial College,Professional,N,MR.JOHNATHANSURI
12292,MR.,NICOLAS,KUMAR,1944-03-24,M,M,nicolas5@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y,MR.NICOLASKUMAR
12293,MRS.,TAMMY,GARCIA,1944-05-17,M,F,tammy15@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y,MRS.TAMMYGARCIA
12294,MR.,SHANE,KOVAR,1944-12-01,M,M,shane7@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y,MR.SHANEKOVAR
12295,MR.,DWAYNE,GOMEZ,1945-03-21,S,M,dwayne1@adventure-works.com,"$60,000 ",3,Partial High School,Skilled Manual,Y,MR.DWAYNEGOMEZ
12296,MR.,FRANCISCO,SARA,1945-02-15,M,M,francisco11@adventure-works.com,"$70,000 ",5,High School,Professional,N,MR.FRANCISCOSARA
12297,MRS.,FELICIA,BLANCO,1945-01-08,S,F,felicia15@adventure-works.com,"$80,000 ",5,Partial College,Professional,N,MRS.FELICIABLANCO
12298,MRS.,CRYSTAL,ZENG,1945-05-21,S,F,crystal1@adventure-works.com,"$90,000 ",5,Partial College,Professional,N,MRS.CRYSTALZENG
12299,MR.,WALTER,SERRANO,1945-06-10,M,M,walter9@adventure-works.com,"$150,000 ",3,Graduate Degree,Management,N,MR.WALTERSERRANO
12300,,ADRIANA,GONZALEZ,1946-07-18,S,NA,adriana19@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,ADRIANAGONZALEZ
12301,MRS.,NICHOLE,NARA,1946-12-05,S,F,nichole16@adventure-works.com,"$100,000 ",2,Bachelors,Management,Y,MRS.NICHOLENARA
12302,MR.,KEVIN,COLEMAN,1946-03-02,M,M,kevin9@adventure-works.com,"$100,000 ",2,Bachelors,Management,N,MR.KEVINCOLEMAN
12303,MRS.,KRISTI,ALVAREZ,1946-04-16,M,F,kristi1@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y,MRS.KRISTIALVAREZ
12304,MR.,ALEJANDRO,ZHOU,1946-06-05,S,M,alejandro11@adventure-works.com,"$130,000 ",4,Partial College,Professional,N,MR.ALEJANDROZHOU
12305,MR.,XAVIER,BAILEY,1954-07-06,M,M,xavier83@adventure-works.com,"$80,000 ",4,Partial College,Professional,N,MR.XAVIERBAILEY
12306,MR.,LOGAN,PARKER,1953-06-06,M,M,logan27@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,MR.LOGANPARKER
12307,MR.,BRAD,SHE,1954-11-13,M,M,brad1@adventure-works.com,"$90,000 ",4,High School,Professional,Y,MR.BRADSHE
12308,MRS.,MARGARET,HE,1954-04-25,M,F,margaret25@adventure-works.com,"$100,000 ",3,High School,Professional,Y,MRS.MARGARETHE
12309,MR.,OMAR,RAJE,1954-10-05,S,M,omar34@adventure-works.com,"$130,000 ",3,Partial College,Professional,N,MR.OMARRAJE
12310,MRS.,STACY,MUNOZ,1954-07-11,S,F,stacy8@adventure-works.com,"$130,000 ",3,High School,Professional,N,MRS.STACYMUNOZ
12311,MR.,STANLEY,WEBER,1954-06-19,S,M,stanley4@adventure-works.com,"$130,000 ",4,High School,Professional,N,MR.STANLEYWEBER
12312,MR.,JAKE,ZHAO,1953-11-10,M,M,jake10@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y,MR.JAKEZHAO
12313,MR.,JAIME,CHANDE,1953-06-05,S,M,jaime37@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y,MR.JAIMECHANDE
12314,MRS.,JILL,SUAREZ,1953-09-20,M,F,jill27@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y,MRS.JILLSUAREZ
12315,MRS.,ANN,RODRIGUEZ,1953-09-19,M,F,ann24@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y,MRS.ANNRODRIGUEZ
12316,MR.,ALEJANDRO,LUO,1953-11-25,M,M,alejandro32@adventure-works.com,"$130,000 ",5,Partial College,Professional,N,MR.ALEJANDROLUO
12317,MR.,CARL,SHE,1953-09-24,M,M,carl0@adventure-works.com,"$150,000 ",2,Bachelors,Management,Y,MR.CARLSHE
12318,MS.,KRISTINA,SCHMIDT,1953-05-03,M,F,kristina10@adventure-works.com,"$170,000 ",0,Bachelors,Management,N,MS.KRISTINASCHMIDT
12319,MRS.,SHANNON,YE,1952-07-11,M,F,shannon10@adventure-works.com,"$90,000 ",4,High School,Professional,Y,MRS.SHANNONYE
12320,MRS.,CHERYL,ALVAREZ,1952-06-17,S,F,cheryl6@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y,MRS.CHERYLALVAREZ
12321,MRS.,ROSA,HU,1951-02-15,M,F,rosa20@adventure-works.com,"$70,000 ",5,Partial High School,Skilled Manual,Y,MRS.ROSAHU
12322,MRS.,KARI,MEHTA,1951-08-02,M,F,kari14@adventure-works.com,"$80,000 ",4,High School,Professional,Y,MRS.KARIMEHTA
12323,MR.,LAWRENCE,ALONSO,1951-01-15,M,M,lawrence6@adventure-works.com,"$80,000 ",4,High School,Professional,Y,MR.LAWRENCEALONSO
12324,MR.,DALE,LAL,1951-02-27,S,M,dale7@adventure-works.com,"$90,000 ",4,High School,Professional,Y,MR.DALELAL
12325,MRS.,GLORIA,MARTIN,1951-03-18,M,F,gloria3@adventure-works.com,"$130,000 ",4,High School,Professional,Y,MRS.GLORIAMARTIN
12326,MR.,GLENN,ZHOU,1951-02-03,S,M,glenn9@adventure-works.com,"$170,000 ",0,Partial College,Management,N,MR.GLENNZHOU
12327,MR.,EDWIN,LIANG,1950-01-18,S,M,edwin17@adventure-works.com,"$100,000 ",3,Partial College,Management,Y,MR.EDWINLIANG
12328,MR.,EUGENE,ZHAO,1950-03-18,S,M,eugene14@adventure-works.com,"$130,000 ",4,High School,Management,N,MR.EUGENEZHAO
12329,MS.,BONNIE,SHAN,1950-10-23,S,F,bonnie16@adventure-works.com,"$170,000 ",0,Partial College,Management,N,MS.BONNIESHAN
12330,MR.,PRESTON,RAMAN,1949-06-21,M,M,preston11@adventure-works.com,"$100,000 ",3,Partial College,Management,Y,MR.PRESTONRAMAN
12331,MRS.,MEAGAN,CHANDRA,1948-07-17,S,F,meagan2@adventure-works.com,"$70,000 ",5,Partial High School,Skilled Manual,Y,MRS.MEAGANCHANDRA
12332,MR.,ANDRES,NARA,1948-08-10,M,M,andres14@adventure-works.com,"$90,000 ",4,High School,Management,Y,MR.ANDRESNARA
12333,MR.,TERRANCE,RODRIGUEZ,1948-11-18,M,M,terrance17@adventure-works.com,"$90,000 ",4,High School,Management,N,MR.TERRANCERODRIGUEZ
12334,MR.,ROY,JIMENEZ,1948-08-20,M,M,roy26@adventure-works.com,"$130,000 ",5,High School,Management,Y,MR.ROYJIMENEZ
12335,MR.,FRANCISCO,ASHE,1948-02-23,S,M,francisco7@adventure-works.com,"$150,000 ",3,High School,Management,N,MR.FRANCISCOASHE
12336,MR.,WYATT,PRICE,1947-07-09,S,M,wyatt52@adventure-works.com,"$130,000 ",5,Graduate Degree,Professional,N,MR.WYATTPRICE
12337,MR.,DUSTIN,GOLDSTEIN,1975-10-09,S,M,dustin20@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,MR.DUSTINGOLDSTEIN
12338,MS.,MONICA,VANCE,1976-07-08,S,F,monica4@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,MS.MONICAVANCE
12339,MR.,CLAYTON,JAI,1976-07-08,S,M,clayton29@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,MR.CLAYTONJAI
12340,MS.,STACY,DIAZ,1976-11-05,S,F,stacy4@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y,MS.STACYDIAZ
12341,MS.,KATIE,KUMAR,1976-09-09,M,F,katie10@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y,MS.KATIEKUMAR
12342,MS.,MORGAN,YOUNG,1975-03-09,M,F,morgan22@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y,MS.MORGANYOUNG
12343,MS.,GLORIA,RUIZ,1974-06-04,M,F,gloria4@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y,MS.GLORIARUIZ
